date,year,month,day,weekday,hour,demand,temperature
30/08/2007,2007,8,30,5,17,22488,84
30/08/2007,2007,8,30,5,18,22039,84
30/08/2007,2007,8,30,5,19,21283,82
30/08/2007,2007,8,30,5,20,21051,79
30/08/2007,2007,8,30,5,21,20755,76
30/08/2007,2007,8,30,5,22,19312,74
30/08/2007,2007,8,30,5,23,17354,72
30/08/2007,2007,8,30,5,24,15526,71
31/08/2007,2007,8,31,6,1,14183,70
31/08/2007,2007,8,31,6,2,13355,69
31/08/2007,2007,8,31,6,3,12819,68
31/08/2007,2007,8,31,6,4,12520,67
31/08/2007,2007,8,31,6,5,12629,66
31/08/2007,2007,8,31,6,6,13425,66
31/08/2007,2007,8,31,6,7,14919,65
31/08/2007,2007,8,31,6,8,16431,66
31/08/2007,2007,8,31,6,9,17675,68
31/08/2007,2007,8,31,6,10,18687,70
31/08/2007,2007,8,31,6,11,19547,72
31/08/2007,2007,8,31,6,12,20164,76
31/08/2007,2007,8,31,6,13,20413,76
31/08/2007,2007,8,31,6,14,20615,77
31/08/2007,2007,8,31,6,15,20626,77
31/08/2007,2007,8,31,6,16,20278,77
31/08/2007,2007,8,31,6,17,19919,76
31/08/2007,2007,8,31,6,18,19326,75
31/08/2007,2007,8,31,6,19,18629,73
31/08/2007,2007,8,31,6,20,18475,72
31/08/2007,2007,8,31,6,21,18280,71
31/08/2007,2007,8,31,6,22,17261,70
31/08/2007,2007,8,31,6,23,15789,68
31/08/2007,2007,8,31,6,24,14179,67
01/09/2007,2007,9,1,7,1,12934,66
01/09/2007,2007,9,1,7,2,12120,64
01/09/2007,2007,9,1,7,3,11568,63
01/09/2007,2007,9,1,7,4,11172,61
01/09/2007,2007,9,1,7,5,11013,60
01/09/2007,2007,9,1,7,6,11168,59
01/09/2007,2007,9,1,7,7,11501,58
01/09/2007,2007,9,1,7,8,12482,59
01/09/2007,2007,9,1,7,9,13867,63
01/09/2007,2007,9,1,7,10,14894,66
01/09/2007,2007,9,1,7,11,15507,69
01/09/2007,2007,9,1,7,12,15736,72
01/09/2007,2007,9,1,7,13,15731,73
01/09/2007,2007,9,1,7,14,15589,75
01/09/2007,2007,9,1,7,15,15496,75
01/09/2007,2007,9,1,7,16,15464,74
01/09/2007,2007,9,1,7,17,15480,76
01/09/2007,2007,9,1,7,18,15432,74
01/09/2007,2007,9,1,7,19,15136,73
01/09/2007,2007,9,1,7,20,15183,71
01/09/2007,2007,9,1,7,21,15248,67
01/09/2007,2007,9,1,7,22,14468,64
01/09/2007,2007,9,1,7,23,13295,62
01/09/2007,2007,9,1,7,24,12163,60
02/09/2007,2007,9,2,1,1,11164,58
02/09/2007,2007,9,2,1,2,10564,57
02/09/2007,2007,9,2,1,3,10144,55
02/09/2007,2007,9,2,1,4,9915,54
02/09/2007,2007,9,2,1,5,9848,53
02/09/2007,2007,9,2,1,6,9985,52
02/09/2007,2007,9,2,1,7,10141,52
02/09/2007,2007,9,2,1,8,10903,52
02/09/2007,2007,9,2,1,9,12107,57
02/09/2007,2007,9,2,1,10,13033,62
02/09/2007,2007,9,2,1,11,13642,65
02/09/2007,2007,9,2,1,12,13976,68
02/09/2007,2007,9,2,1,13,14146,70
02/09/2007,2007,9,2,1,14,14148,72
02/09/2007,2007,9,2,1,15,14130,73
02/09/2007,2007,9,2,1,16,14196,74
02/09/2007,2007,9,2,1,17,14396,74
02/09/2007,2007,9,2,1,18,14476,74
02/09/2007,2007,9,2,1,19,14332,73
02/09/2007,2007,9,2,1,20,14521,70
02/09/2007,2007,9,2,1,21,14635,67
02/09/2007,2007,9,2,1,22,13918,65
02/09/2007,2007,9,2,1,23,12900,63
02/09/2007,2007,9,2,1,24,11790,62
03/09/2007,2007,9,3,2,1,10985,61
03/09/2007,2007,9,3,2,2,10455,60
03/09/2007,2007,9,3,2,3,10121,59
03/09/2007,2007,9,3,2,4,9984,58
03/09/2007,2007,9,3,2,5,10015,58
03/09/2007,2007,9,3,2,6,10301,57
03/09/2007,2007,9,3,2,7,10606,58
03/09/2007,2007,9,3,2,8,11461,58
03/09/2007,2007,9,3,2,9,12815,63
03/09/2007,2007,9,3,2,10,14023,67
03/09/2007,2007,9,3,2,11,14886,72
03/09/2007,2007,9,3,2,12,15465,75
03/09/2007,2007,9,3,2,13,15822,79
03/09/2007,2007,9,3,2,14,16038,82
03/09/2007,2007,9,3,2,15,16259,83
03/09/2007,2007,9,3,2,16,16542,84
03/09/2007,2007,9,3,2,17,16890,84
03/09/2007,2007,9,3,2,18,17112,84
03/09/2007,2007,9,3,2,19,17004,82
03/09/2007,2007,9,3,2,20,17524,80
03/09/2007,2007,9,3,2,21,17815,77
03/09/2007,2007,9,3,2,22,16682,75
03/09/2007,2007,9,3,2,23,14980,73
03/09/2007,2007,9,3,2,24,13465,71
04/09/2007,2007,9,4,3,1,12445,70
04/09/2007,2007,9,4,3,2,11790,68
04/09/2007,2007,9,4,3,3,11434,68
04/09/2007,2007,9,4,3,4,11270,66
04/09/2007,2007,9,4,3,5,11470,65
04/09/2007,2007,9,4,3,6,12492,65
04/09/2007,2007,9,4,3,7,14242,65
04/09/2007,2007,9,4,3,8,15758,65
04/09/2007,2007,9,4,3,9,16746,67
04/09/2007,2007,9,4,3,10,17439,70
04/09/2007,2007,9,4,3,11,17995,72
04/09/2007,2007,9,4,3,12,18363,74
04/09/2007,2007,9,4,3,13,18506,75
04/09/2007,2007,9,4,3,14,18713,76
04/09/2007,2007,9,4,3,15,18690,76
04/09/2007,2007,9,4,3,16,18556,77
04/09/2007,2007,9,4,3,17,18424,77
04/09/2007,2007,9,4,3,18,18118,76
04/09/2007,2007,9,4,3,19,17628,74
04/09/2007,2007,9,4,3,20,17852,71
04/09/2007,2007,9,4,3,21,17623,68
04/09/2007,2007,9,4,3,22,16210,65
04/09/2007,2007,9,4,3,23,14344,63
04/09/2007,2007,9,4,3,24,12684,62
05/09/2007,2007,9,5,4,1,11651,60
05/09/2007,2007,9,5,4,2,11022,60
05/09/2007,2007,9,5,4,3,10700,58
05/09/2007,2007,9,5,4,4,10556,56
05/09/2007,2007,9,5,4,5,10746,55
05/09/2007,2007,9,5,4,6,11708,55
05/09/2007,2007,9,5,4,7,13425,54
05/09/2007,2007,9,5,4,8,14782,55
05/09/2007,2007,9,5,4,9,15556,58
05/09/2007,2007,9,5,4,10,16206,62
05/09/2007,2007,9,5,4,11,16734,66
05/09/2007,2007,9,5,4,12,17025,69
05/09/2007,2007,9,5,4,13,17182,70
05/09/2007,2007,9,5,4,14,17419,71
05/09/2007,2007,9,5,4,15,17512,72
05/09/2007,2007,9,5,4,16,17514,72
05/09/2007,2007,9,5,4,17,17508,73
05/09/2007,2007,9,5,4,18,17316,72
05/09/2007,2007,9,5,4,19,16899,71
05/09/2007,2007,9,5,4,20,17252,69
05/09/2007,2007,9,5,4,21,17100,65
05/09/2007,2007,9,5,4,22,15792,62
05/09/2007,2007,9,5,4,23,14063,61
05/09/2007,2007,9,5,4,24,12484,59
06/09/2007,2007,9,6,5,1,11460,58
06/09/2007,2007,9,6,5,2,10903,57
06/09/2007,2007,9,6,5,3,10610,56
06/09/2007,2007,9,6,5,4,10501,55
06/09/2007,2007,9,6,5,5,10724,55
06/09/2007,2007,9,6,5,6,11762,56
06/09/2007,2007,9,6,5,7,13658,56
06/09/2007,2007,9,6,5,8,15005,57
06/09/2007,2007,9,6,5,9,15758,59
06/09/2007,2007,9,6,5,10,16328,63
06/09/2007,2007,9,6,5,11,16797,65
06/09/2007,2007,9,6,5,12,17093,70
06/09/2007,2007,9,6,5,13,17283,72
06/09/2007,2007,9,6,5,14,17631,74
06/09/2007,2007,9,6,5,15,17762,76
06/09/2007,2007,9,6,5,16,17766,77
06/09/2007,2007,9,6,5,17,17736,76
06/09/2007,2007,9,6,5,18,17543,75
06/09/2007,2007,9,6,5,19,17227,74
06/09/2007,2007,9,6,5,20,17699,71
06/09/2007,2007,9,6,5,21,17649,70
06/09/2007,2007,9,6,5,22,16475,69
06/09/2007,2007,9,6,5,23,14777,68
06/09/2007,2007,9,6,5,24,13253,67
07/09/2007,2007,9,7,6,1,12226,67
07/09/2007,2007,9,7,6,2,11665,67
07/09/2007,2007,9,7,6,3,11331,66
07/09/2007,2007,9,7,6,4,11246,66
07/09/2007,2007,9,7,6,5,11510,66
07/09/2007,2007,9,7,6,6,12593,66
07/09/2007,2007,9,7,6,7,14550,66
07/09/2007,2007,9,7,6,8,16064,67
07/09/2007,2007,9,7,6,9,17160,69
07/09/2007,2007,9,7,6,10,18182,73
07/09/2007,2007,9,7,6,11,19147,77
07/09/2007,2007,9,7,6,12,19977,81
07/09/2007,2007,9,7,6,13,20686,84
07/09/2007,2007,9,7,6,14,21431,87
07/09/2007,2007,9,7,6,15,21909,89
07/09/2007,2007,9,7,6,16,22186,90
07/09/2007,2007,9,7,6,17,22183,90
07/09/2007,2007,9,7,6,18,21725,87
07/09/2007,2007,9,7,6,19,20900,84
07/09/2007,2007,9,7,6,20,20835,80
07/09/2007,2007,9,7,6,21,20475,77
07/09/2007,2007,9,7,6,22,19200,76
07/09/2007,2007,9,7,6,23,17488,75
07/09/2007,2007,9,7,6,24,15764,74
08/09/2007,2007,9,8,7,1,14444,73
08/09/2007,2007,9,8,7,2,13619,73
08/09/2007,2007,9,8,7,3,13080,72
08/09/2007,2007,9,8,7,4,12752,71
08/09/2007,2007,9,8,7,5,12675,71
08/09/2007,2007,9,8,7,6,12990,71
08/09/2007,2007,9,8,7,7,13583,70
08/09/2007,2007,9,8,7,8,14764,70
08/09/2007,2007,9,8,7,9,16433,72
08/09/2007,2007,9,8,7,10,17926,76
08/09/2007,2007,9,8,7,11,19174,80
08/09/2007,2007,9,8,7,12,20157,84
08/09/2007,2007,9,8,7,13,20831,87
08/09/2007,2007,9,8,7,14,21274,90
08/09/2007,2007,9,8,7,15,21534,91
08/09/2007,2007,9,8,7,16,21567,92
08/09/2007,2007,9,8,7,17,21358,91
08/09/2007,2007,9,8,7,18,20834,88
08/09/2007,2007,9,8,7,19,20178,83
08/09/2007,2007,9,8,7,20,20234,78
08/09/2007,2007,9,8,7,21,19835,77
08/09/2007,2007,9,8,7,22,18741,76
08/09/2007,2007,9,8,7,23,17279,75
08/09/2007,2007,9,8,7,24,15808,74
09/09/2007,2007,9,9,1,1,14566,73
09/09/2007,2007,9,9,1,2,13697,73
09/09/2007,2007,9,9,1,3,13157,72
09/09/2007,2007,9,9,1,4,12796,72
09/09/2007,2007,9,9,1,5,12639,71
09/09/2007,2007,9,9,1,6,12658,71
09/09/2007,2007,9,9,1,7,12920,70
09/09/2007,2007,9,9,1,8,13568,70
09/09/2007,2007,9,9,1,9,14695,69
09/09/2007,2007,9,9,1,10,15652,69
09/09/2007,2007,9,9,1,11,16332,68
09/09/2007,2007,9,9,1,12,16789,69
09/09/2007,2007,9,9,1,13,17014,69
09/09/2007,2007,9,9,1,14,17014,69
09/09/2007,2007,9,9,1,15,16953,70
09/09/2007,2007,9,9,1,16,16845,70
09/09/2007,2007,9,9,1,17,16968,70
09/09/2007,2007,9,9,1,18,17015,68
09/09/2007,2007,9,9,1,19,16938,67
09/09/2007,2007,9,9,1,20,17262,66
09/09/2007,2007,9,9,1,21,16854,65
09/09/2007,2007,9,9,1,22,15686,64
09/09/2007,2007,9,9,1,23,14236,63
09/09/2007,2007,9,9,1,24,12916,63
10/09/2007,2007,9,10,2,1,12012,62
10/09/2007,2007,9,10,2,2,11468,62
10/09/2007,2007,9,10,2,3,11229,62
10/09/2007,2007,9,10,2,4,11152,62
10/09/2007,2007,9,10,2,5,11414,62
10/09/2007,2007,9,10,2,6,12502,62
10/09/2007,2007,9,10,2,7,14619,62
10/09/2007,2007,9,10,2,8,16078,61
10/09/2007,2007,9,10,2,9,16705,61
10/09/2007,2007,9,10,2,10,17173,62
10/09/2007,2007,9,10,2,11,17619,63
10/09/2007,2007,9,10,2,12,17793,64
10/09/2007,2007,9,10,2,13,17822,65
10/09/2007,2007,9,10,2,14,17885,66
10/09/2007,2007,9,10,2,15,17846,68
10/09/2007,2007,9,10,2,16,17797,67
10/09/2007,2007,9,10,2,17,17862,68
10/09/2007,2007,9,10,2,18,17917,67
10/09/2007,2007,9,10,2,19,17973,66
10/09/2007,2007,9,10,2,20,18250,65
10/09/2007,2007,9,10,2,21,17746,64
10/09/2007,2007,9,10,2,22,16379,63
10/09/2007,2007,9,10,2,23,14644,63
10/09/2007,2007,9,10,2,24,13118,63
11/09/2007,2007,9,11,3,1,12095,62
11/09/2007,2007,9,11,3,2,11536,62
11/09/2007,2007,9,11,3,3,11200,62
11/09/2007,2007,9,11,3,4,11129,62
11/09/2007,2007,9,11,3,5,11389,62
11/09/2007,2007,9,11,3,6,12438,62
11/09/2007,2007,9,11,3,7,14577,62
11/09/2007,2007,9,11,3,8,15979,62
11/09/2007,2007,9,11,3,9,16591,62
11/09/2007,2007,9,11,3,10,17027,62
11/09/2007,2007,9,11,3,11,17352,63
11/09/2007,2007,9,11,3,12,17549,63
11/09/2007,2007,9,11,3,13,17570,63
11/09/2007,2007,9,11,3,14,17624,64
11/09/2007,2007,9,11,3,15,17537,64
11/09/2007,2007,9,11,3,16,17512,63
11/09/2007,2007,9,11,3,17,17494,64
11/09/2007,2007,9,11,3,18,17458,63
11/09/2007,2007,9,11,3,19,17404,63
11/09/2007,2007,9,11,3,20,17643,63
11/09/2007,2007,9,11,3,21,17177,63
11/09/2007,2007,9,11,3,22,16032,63
11/09/2007,2007,9,11,3,23,14429,64
11/09/2007,2007,9,11,3,24,12963,65
12/09/2007,2007,9,12,4,1,11934,66
12/09/2007,2007,9,12,4,2,11311,64
12/09/2007,2007,9,12,4,3,10934,63
12/09/2007,2007,9,12,4,4,10758,62
12/09/2007,2007,9,12,4,5,10939,60
12/09/2007,2007,9,12,4,6,11931,60
12/09/2007,2007,9,12,4,7,13790,59
12/09/2007,2007,9,12,4,8,15135,58
12/09/2007,2007,9,12,4,9,15755,60
12/09/2007,2007,9,12,4,10,16213,63
12/09/2007,2007,9,12,4,11,16594,65
12/09/2007,2007,9,12,4,12,16756,67
12/09/2007,2007,9,12,4,13,16802,69
12/09/2007,2007,9,12,4,14,16929,70
12/09/2007,2007,9,12,4,15,16917,70
12/09/2007,2007,9,12,4,16,16883,72
12/09/2007,2007,9,12,4,17,16868,72
12/09/2007,2007,9,12,4,18,16744,72
12/09/2007,2007,9,12,4,19,16491,70
12/09/2007,2007,9,12,4,20,16997,67
12/09/2007,2007,9,12,4,21,16700,64
12/09/2007,2007,9,12,4,22,15480,61
12/09/2007,2007,9,12,4,23,13793,60
12/09/2007,2007,9,12,4,24,12280,59
13/09/2007,2007,9,13,5,1,11288,57
13/09/2007,2007,9,13,5,2,10702,56
13/09/2007,2007,9,13,5,3,10413,55
13/09/2007,2007,9,13,5,4,10308,54
13/09/2007,2007,9,13,5,5,10524,52
13/09/2007,2007,9,13,5,6,11494,53
13/09/2007,2007,9,13,5,7,13206,51
13/09/2007,2007,9,13,5,8,14496,51
13/09/2007,2007,9,13,5,9,15289,56
13/09/2007,2007,9,13,5,10,15894,61
13/09/2007,2007,9,13,5,11,16332,65
13/09/2007,2007,9,13,5,12,16565,67
13/09/2007,2007,9,13,5,13,16660,69
13/09/2007,2007,9,13,5,14,16785,69
13/09/2007,2007,9,13,5,15,16738,69
13/09/2007,2007,9,13,5,16,16661,70
13/09/2007,2007,9,13,5,17,16616,70
13/09/2007,2007,9,13,5,18,16503,70
13/09/2007,2007,9,13,5,19,16303,69
13/09/2007,2007,9,13,5,20,16839,66
13/09/2007,2007,9,13,5,21,16543,62
13/09/2007,2007,9,13,5,22,15328,59
13/09/2007,2007,9,13,5,23,13628,61
13/09/2007,2007,9,13,5,24,12135,57
14/09/2007,2007,9,14,6,1,11186,57
14/09/2007,2007,9,14,6,2,10611,55
14/09/2007,2007,9,14,6,3,10336,54
14/09/2007,2007,9,14,6,4,10243,54
14/09/2007,2007,9,14,6,5,10507,54
14/09/2007,2007,9,14,6,6,11496,53
14/09/2007,2007,9,14,6,7,13294,54
14/09/2007,2007,9,14,6,8,14608,54
14/09/2007,2007,9,14,6,9,15422,57
14/09/2007,2007,9,14,6,10,16044,62
14/09/2007,2007,9,14,6,11,16537,66
14/09/2007,2007,9,14,6,12,16752,69
14/09/2007,2007,9,14,6,13,16803,71
14/09/2007,2007,9,14,6,14,16850,73
14/09/2007,2007,9,14,6,15,16754,73
14/09/2007,2007,9,14,6,16,16515,73
14/09/2007,2007,9,14,6,17,16267,72
14/09/2007,2007,9,14,6,18,15993,71
14/09/2007,2007,9,14,6,19,15895,69
14/09/2007,2007,9,14,6,20,16384,67
14/09/2007,2007,9,14,6,21,16025,66
14/09/2007,2007,9,14,6,22,15108,65
14/09/2007,2007,9,14,6,23,13861,65
14/09/2007,2007,9,14,6,24,12567,65
15/09/2007,2007,9,15,7,1,11579,64
15/09/2007,2007,9,15,7,2,10986,63
15/09/2007,2007,9,15,7,3,10650,64
15/09/2007,2007,9,15,7,4,10475,63
15/09/2007,2007,9,15,7,5,10509,63
15/09/2007,2007,9,15,7,6,10853,62
15/09/2007,2007,9,15,7,7,11555,62
15/09/2007,2007,9,15,7,8,12537,62
15/09/2007,2007,9,15,7,9,13814,62
15/09/2007,2007,9,15,7,10,14773,62
15/09/2007,2007,9,15,7,11,15232,61
15/09/2007,2007,9,15,7,12,15255,59
15/09/2007,2007,9,15,7,13,14954,58
15/09/2007,2007,9,15,7,14,14594,58
15/09/2007,2007,9,15,7,15,14241,61
15/09/2007,2007,9,15,7,16,14053,63
15/09/2007,2007,9,15,7,17,14048,63
15/09/2007,2007,9,15,7,18,14108,64
15/09/2007,2007,9,15,7,19,14109,62
15/09/2007,2007,9,15,7,20,14640,59
15/09/2007,2007,9,15,7,21,14426,57
15/09/2007,2007,9,15,7,22,13632,55
15/09/2007,2007,9,15,7,23,12548,54
15/09/2007,2007,9,15,7,24,11414,52
16/09/2007,2007,9,16,1,1,10530,51
16/09/2007,2007,9,16,1,2,9946,50
16/09/2007,2007,9,16,1,3,9640,49
16/09/2007,2007,9,16,1,4,9486,48
16/09/2007,2007,9,16,1,5,9499,47
16/09/2007,2007,9,16,1,6,9712,46
16/09/2007,2007,9,16,1,7,10006,45
16/09/2007,2007,9,16,1,8,10750,45
16/09/2007,2007,9,16,1,9,11871,49
16/09/2007,2007,9,16,1,10,12717,53
16/09/2007,2007,9,16,1,11,13167,56
16/09/2007,2007,9,16,1,12,13390,58
16/09/2007,2007,9,16,1,13,13449,60
16/09/2007,2007,9,16,1,14,13391,61
16/09/2007,2007,9,16,1,15,13260,61
16/09/2007,2007,9,16,1,16,13240,62
16/09/2007,2007,9,16,1,17,13450,62
16/09/2007,2007,9,16,1,18,13765,62
16/09/2007,2007,9,16,1,19,14087,61
16/09/2007,2007,9,16,1,20,14958,57
16/09/2007,2007,9,16,1,21,14625,54
16/09/2007,2007,9,16,1,22,13572,53
16/09/2007,2007,9,16,1,23,12313,51
16/09/2007,2007,9,16,1,24,11130,51
17/09/2007,2007,9,17,2,1,10273,49
17/09/2007,2007,9,17,2,2,9806,48
17/09/2007,2007,9,17,2,3,9609,47
17/09/2007,2007,9,17,2,4,9595,47
17/09/2007,2007,9,17,2,5,9938,46
17/09/2007,2007,9,17,2,6,11019,45
17/09/2007,2007,9,17,2,7,12963,46
17/09/2007,2007,9,17,2,8,14306,46
17/09/2007,2007,9,17,2,9,14919,49
17/09/2007,2007,9,17,2,10,15328,53
17/09/2007,2007,9,17,2,11,15718,57
17/09/2007,2007,9,17,2,12,15879,61
17/09/2007,2007,9,17,2,13,15870,63
17/09/2007,2007,9,17,2,14,15902,64
17/09/2007,2007,9,17,2,15,15791,64
17/09/2007,2007,9,17,2,16,15687,65
17/09/2007,2007,9,17,2,17,15703,64
17/09/2007,2007,9,17,2,18,15750,64
17/09/2007,2007,9,17,2,19,15816,63
17/09/2007,2007,9,17,2,20,16468,59
17/09/2007,2007,9,17,2,21,15957,56
17/09/2007,2007,9,17,2,22,14688,54
17/09/2007,2007,9,17,2,23,12983,53
17/09/2007,2007,9,17,2,24,11595,50
18/09/2007,2007,9,18,3,1,10670,50
18/09/2007,2007,9,18,3,2,10207,48
18/09/2007,2007,9,18,3,3,9958,48
18/09/2007,2007,9,18,3,4,9914,47
18/09/2007,2007,9,18,3,5,10208,47
18/09/2007,2007,9,18,3,6,11281,46
18/09/2007,2007,9,18,3,7,13267,46
18/09/2007,2007,9,18,3,8,14549,46
18/09/2007,2007,9,18,3,9,15020,49
18/09/2007,2007,9,18,3,10,15387,54
18/09/2007,2007,9,18,3,11,15724,58
18/09/2007,2007,9,18,3,12,15884,61
18/09/2007,2007,9,18,3,13,15927,63
18/09/2007,2007,9,18,3,14,16033,65
18/09/2007,2007,9,18,3,15,15951,66
18/09/2007,2007,9,18,3,16,15872,67
18/09/2007,2007,9,18,3,17,15879,66
18/09/2007,2007,9,18,3,18,15874,66
18/09/2007,2007,9,18,3,19,15894,65
18/09/2007,2007,9,18,3,20,16549,61
18/09/2007,2007,9,18,3,21,16094,57
18/09/2007,2007,9,18,3,22,14806,55
18/09/2007,2007,9,18,3,23,13096,53
18/09/2007,2007,9,18,3,24,11633,51
19/09/2007,2007,9,19,4,1,10727,50
19/09/2007,2007,9,19,4,2,10244,50
19/09/2007,2007,9,19,4,3,10003,48
19/09/2007,2007,9,19,4,4,9956,47
19/09/2007,2007,9,19,4,5,10233,46
19/09/2007,2007,9,19,4,6,11342,46
19/09/2007,2007,9,19,4,7,13260,46
19/09/2007,2007,9,19,4,8,14534,45
19/09/2007,2007,9,19,4,9,15051,49
19/09/2007,2007,9,19,4,10,15385,54
19/09/2007,2007,9,19,4,11,15760,58
19/09/2007,2007,9,19,4,12,15967,62
19/09/2007,2007,9,19,4,13,16066,65
19/09/2007,2007,9,19,4,14,16212,67
19/09/2007,2007,9,19,4,15,16216,68
19/09/2007,2007,9,19,4,16,16172,69
19/09/2007,2007,9,19,4,17,16207,70
19/09/2007,2007,9,19,4,18,16162,70
19/09/2007,2007,9,19,4,19,16164,68
19/09/2007,2007,9,19,4,20,16810,65
19/09/2007,2007,9,19,4,21,16322,62
19/09/2007,2007,9,19,4,22,15073,60
19/09/2007,2007,9,19,4,23,13364,59
19/09/2007,2007,9,19,4,24,11922,58
20/09/2007,2007,9,20,5,1,10996,57
20/09/2007,2007,9,20,5,2,10481,57
20/09/2007,2007,9,20,5,3,10230,56
20/09/2007,2007,9,20,5,4,10163,55
20/09/2007,2007,9,20,5,5,10392,55
20/09/2007,2007,9,20,5,6,11412,54
20/09/2007,2007,9,20,5,7,13430,54
20/09/2007,2007,9,20,5,8,14737,54
20/09/2007,2007,9,20,5,9,15363,56
20/09/2007,2007,9,20,5,10,15937,60
20/09/2007,2007,9,20,5,11,16468,65
20/09/2007,2007,9,20,5,12,16834,70
20/09/2007,2007,9,20,5,13,17107,74
20/09/2007,2007,9,20,5,14,17409,76
20/09/2007,2007,9,20,5,15,17477,77
20/09/2007,2007,9,20,5,16,17521,78
20/09/2007,2007,9,20,5,17,17531,79
20/09/2007,2007,9,20,5,18,17358,78
20/09/2007,2007,9,20,5,19,17177,76
20/09/2007,2007,9,20,5,20,17754,71
20/09/2007,2007,9,20,5,21,17192,67
20/09/2007,2007,9,20,5,22,15917,67
20/09/2007,2007,9,20,5,23,14200,66
20/09/2007,2007,9,20,5,24,12670,64
21/09/2007,2007,9,21,6,1,11638,63
21/09/2007,2007,9,21,6,2,11042,62
21/09/2007,2007,9,21,6,3,10721,62
21/09/2007,2007,9,21,6,4,10588,61
21/09/2007,2007,9,21,6,5,10798,61
21/09/2007,2007,9,21,6,6,11754,60
21/09/2007,2007,9,21,6,7,13700,60
21/09/2007,2007,9,21,6,8,15013,60
21/09/2007,2007,9,21,6,9,15779,62
21/09/2007,2007,9,21,6,10,16467,65
21/09/2007,2007,9,21,6,11,17043,68
21/09/2007,2007,9,21,6,12,17425,71
21/09/2007,2007,9,21,6,13,17610,73
21/09/2007,2007,9,21,6,14,17885,75
21/09/2007,2007,9,21,6,15,17961,76
21/09/2007,2007,9,21,6,16,17901,76
21/09/2007,2007,9,21,6,17,17748,76
21/09/2007,2007,9,21,6,18,17307,75
21/09/2007,2007,9,21,6,19,17003,73
21/09/2007,2007,9,21,6,20,17340,70
21/09/2007,2007,9,21,6,21,16737,68
21/09/2007,2007,9,21,6,22,15667,66
21/09/2007,2007,9,21,6,23,14251,65
21/09/2007,2007,9,21,6,24,12800,63
22/09/2007,2007,9,22,7,1,11738,63
22/09/2007,2007,9,22,7,2,11092,62
22/09/2007,2007,9,22,7,3,10711,62
22/09/2007,2007,9,22,7,4,10546,62
22/09/2007,2007,9,22,7,5,10587,62
22/09/2007,2007,9,22,7,6,10938,62
22/09/2007,2007,9,22,7,7,11616,62
22/09/2007,2007,9,22,7,8,12603,62
22/09/2007,2007,9,22,7,9,13867,63
22/09/2007,2007,9,22,7,10,14805,65
22/09/2007,2007,9,22,7,11,15371,68
22/09/2007,2007,9,22,7,12,15668,70
22/09/2007,2007,9,22,7,13,15757,73
22/09/2007,2007,9,22,7,14,15674,74
22/09/2007,2007,9,22,7,15,15602,75
22/09/2007,2007,9,22,7,16,15531,75
22/09/2007,2007,9,22,7,17,15540,76
22/09/2007,2007,9,22,7,18,15643,75
22/09/2007,2007,9,22,7,19,15903,73
22/09/2007,2007,9,22,7,20,16443,72
22/09/2007,2007,9,22,7,21,16085,71
22/09/2007,2007,9,22,7,22,15332,70
22/09/2007,2007,9,22,7,23,14199,70
22/09/2007,2007,9,22,7,24,13057,70
23/09/2007,2007,9,23,1,1,12090,69
23/09/2007,2007,9,23,1,2,11448,69
23/09/2007,2007,9,23,1,3,11024,69
23/09/2007,2007,9,23,1,4,10674,67
23/09/2007,2007,9,23,1,5,10495,65
23/09/2007,2007,9,23,1,6,10526,63
23/09/2007,2007,9,23,1,7,10735,60
23/09/2007,2007,9,23,1,8,11408,58
23/09/2007,2007,9,23,1,9,12621,62
23/09/2007,2007,9,23,1,10,13554,65
23/09/2007,2007,9,23,1,11,14097,67
23/09/2007,2007,9,23,1,12,14456,70
23/09/2007,2007,9,23,1,13,14690,72
23/09/2007,2007,9,23,1,14,14749,74
23/09/2007,2007,9,23,1,15,14761,76
23/09/2007,2007,9,23,1,16,14823,77
23/09/2007,2007,9,23,1,17,15015,77
23/09/2007,2007,9,23,1,18,15215,76
23/09/2007,2007,9,23,1,19,15411,74
23/09/2007,2007,9,23,1,20,16090,69
23/09/2007,2007,9,23,1,21,15565,67
23/09/2007,2007,9,23,1,22,14345,65
23/09/2007,2007,9,23,1,23,12928,64
23/09/2007,2007,9,23,1,24,11665,62
24/09/2007,2007,9,24,2,1,10824,61
24/09/2007,2007,9,24,2,2,10331,59
24/09/2007,2007,9,24,2,3,10097,59
24/09/2007,2007,9,24,2,4,10048,58
24/09/2007,2007,9,24,2,5,10326,57
24/09/2007,2007,9,24,2,6,11387,56
24/09/2007,2007,9,24,2,7,13369,56
24/09/2007,2007,9,24,2,8,14651,55
24/09/2007,2007,9,24,2,9,15397,59
24/09/2007,2007,9,24,2,10,16046,64
24/09/2007,2007,9,24,2,11,16615,68
24/09/2007,2007,9,24,2,12,16965,71
24/09/2007,2007,9,24,2,13,17179,73
24/09/2007,2007,9,24,2,14,17435,76
24/09/2007,2007,9,24,2,15,17545,78
24/09/2007,2007,9,24,2,16,17585,79
24/09/2007,2007,9,24,2,17,17625,79
24/09/2007,2007,9,24,2,18,17493,79
24/09/2007,2007,9,24,2,19,17427,77
24/09/2007,2007,9,24,2,20,17937,73
24/09/2007,2007,9,24,2,21,17193,70
24/09/2007,2007,9,24,2,22,15781,68
24/09/2007,2007,9,24,2,23,14030,66
